,Product,Year,Month,Price Mean,Volume kg,Avg Weight,Penetración (%),Per Capita Consum,P_origen,Value,Cases,Deaths,Cases + Deaths
11874,MELON,2019,2,1.1320240162222222,4665.6,1.66,8.28,0.1,Malta,107,0.0,0.0,0.0
11875,MELON,2019,2,1.1320240162222222,4665.6,1.66,8.28,0.1,Netherlands,2411,0.0,0.0,0.0
11876,MELON,2019,2,1.1320240162222222,4665.6,1.66,8.28,0.1,Poland,41,0.0,0.0,0.0
11877,MELON,2019,2,1.1320240162222222,4665.6,1.66,8.28,0.1,Portugal,16911,0.0,0.0,0.0
11878,MELON,2019,2,1.1320240162222222,4665.6,1.66,8.28,0.1,Romania,5,0.0,0.0,0.0
11879,MELON,2019,2,1.1320240162222222,4665.6,1.66,8.28,0.1,Slovakia,160,0.0,0.0,0.0
11880,MELON,2019,2,1.1320240162222222,4665.6,1.66,8.28,0.1,Slovenia,0,0.0,0.0,0.0
11881,MELON,2019,2,1.1320240162222222,4665.6,1.66,8.28,0.1,Spain,0,0.0,0.0,0.0
11882,MELON,2019,2,1.1320240162222222,4665.6,1.66,8.28,0.1,Sweden,115,0.0,0.0,0.0
11883,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Austria,74,0.0,0.0,0.0
11884,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Belgium,1384,0.0,0.0,0.0
11885,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Bulgaria,9,0.0,0.0,0.0
11886,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Croatia,28,0.0,0.0,0.0
11887,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Cyprus,0,0.0,0.0,0.0
11888,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Czechia,71,0.0,0.0,0.0
11889,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Denmark,273,0.0,0.0,0.0
11890,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Estonia,0,0.0,0.0,0.0
11891,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Finland,0,0.0,0.0,0.0
11892,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,France,5047,0.0,0.0,0.0
11893,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Germany,590,0.0,0.0,0.0
11894,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Greece,68,0.0,0.0,0.0
11895,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Hungary,5,0.0,0.0,0.0
11896,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Ireland,92,0.0,0.0,0.0
11897,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Italy,2370,0.0,0.0,0.0
11898,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Latvia,144,0.0,0.0,0.0
11899,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Lithuania,0,0.0,0.0,0.0
11900,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Luxembourg,39,0.0,0.0,0.0
11901,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Malta,71,0.0,0.0,0.0
11902,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Netherlands,4296,0.0,0.0,0.0
11903,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Poland,103,0.0,0.0,0.0
11904,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Portugal,13977,0.0,0.0,0.0
11905,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Romania,0,0.0,0.0,0.0
11906,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Slovakia,181,0.0,0.0,0.0
11907,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Slovenia,1,0.0,0.0,0.0
11908,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Spain,0,0.0,0.0,0.0
11909,MELON,2019,3,1.1556202131454545,5665.43,1.72,10.15,0.12,Sweden,150,0.0,0.0,0.0
11910,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Austria,836,0.0,0.0,0.0
11911,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Belgium,2556,0.0,0.0,0.0
11912,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Bulgaria,36,0.0,0.0,0.0
11913,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Croatia,69,0.0,0.0,0.0
11914,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Cyprus,0,0.0,0.0,0.0
11915,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Czechia,99,0.0,0.0,0.0
11916,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Denmark,15,0.0,0.0,0.0
11917,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Estonia,81,0.0,0.0,0.0
11918,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Finland,15,0.0,0.0,0.0
11919,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,France,15868,0.0,0.0,0.0
11920,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Germany,1477,0.0,0.0,0.0
11921,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Greece,75,0.0,0.0,0.0
11922,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Hungary,148,0.0,0.0,0.0
11923,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Ireland,56,0.0,0.0,0.0
11924,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Italy,2845,0.0,0.0,0.0
11925,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Latvia,0,0.0,0.0,0.0
11926,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Lithuania,0,0.0,0.0,0.0
11927,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Luxembourg,137,0.0,0.0,0.0
11928,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Malta,69,0.0,0.0,0.0
11929,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Netherlands,15907,0.0,0.0,0.0
11930,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Poland,359,0.0,0.0,0.0
11931,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Portugal,24220,0.0,0.0,0.0
11932,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Romania,4667,0.0,0.0,0.0
11933,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Slovakia,180,0.0,0.0,0.0
11934,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Slovenia,0,0.0,0.0,0.0
11935,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Spain,0,0.0,0.0,0.0
11936,MELON,2019,4,1.247733217635135,5299.18,1.88,10.45,0.11,Sweden,2431,0.0,0.0,0.0
11937,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Austria,8931,0.0,0.0,0.0
11938,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Belgium,13818,0.0,0.0,0.0
11939,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Bulgaria,20,0.0,0.0,0.0
11940,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Croatia,47,0.0,0.0,0.0
11941,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Cyprus,0,0.0,0.0,0.0
11942,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Czechia,907,0.0,0.0,0.0
11943,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Denmark,10181,0.0,0.0,0.0
11944,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Estonia,449,0.0,0.0,0.0
11945,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Finland,499,0.0,0.0,0.0
11946,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,France,165120,0.0,0.0,0.0
11947,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Germany,30239,0.0,0.0,0.0
11948,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Greece,19,0.0,0.0,0.0
11949,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Hungary,1295,0.0,0.0,0.0
11950,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Ireland,2058,0.0,0.0,0.0
11951,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Italy,4756,0.0,0.0,0.0
11952,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Latvia,1748,0.0,0.0,0.0
11953,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Lithuania,1358,0.0,0.0,0.0
11954,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Luxembourg,258,0.0,0.0,0.0
11955,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Malta,159,0.0,0.0,0.0
11956,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Netherlands,75758,0.0,0.0,0.0
11957,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Poland,3560,0.0,0.0,0.0
11958,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Portugal,56791,0.0,0.0,0.0
11959,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Romania,4482,0.0,0.0,0.0
11960,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Slovakia,1060,0.0,0.0,0.0
11961,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Slovenia,114,0.0,0.0,0.0
11962,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Spain,0,0.0,0.0,0.0
11963,MELON,2019,5,1.0290097501704545,15759.3,1.48,28.47,0.34,Sweden,24027,0.0,0.0,0.0
11964,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Austria,17522,0.0,0.0,0.0
11965,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Belgium,23641,0.0,0.0,0.0
11966,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Bulgaria,19,0.0,0.0,0.0
11967,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Croatia,256,0.0,0.0,0.0
11968,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Cyprus,0,0.0,0.0,0.0
11969,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Czechia,2606,0.0,0.0,0.0
11970,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Denmark,16289,0.0,0.0,0.0
11971,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Estonia,559,0.0,0.0,0.0
11972,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Finland,2336,0.0,0.0,0.0
11973,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,France,434623,0.0,0.0,0.0
11974,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Germany,114689,0.0,0.0,0.0
11975,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Greece,3,0.0,0.0,0.0
11976,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Hungary,2080,0.0,0.0,0.0
11977,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Ireland,4131,0.0,0.0,0.0
11978,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Italy,9865,0.0,0.0,0.0
11979,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Latvia,1555,0.0,0.0,0.0
11980,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Lithuania,1119,0.0,0.0,0.0
11981,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Luxembourg,446,0.0,0.0,0.0
11982,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Malta,17,0.0,0.0,0.0
11983,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Netherlands,140434,0.0,0.0,0.0
11984,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Poland,9972,0.0,0.0,0.0
11985,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Portugal,70403,0.0,0.0,0.0
11986,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Romania,267,0.0,0.0,0.0
11987,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Slovakia,1949,0.0,0.0,0.0
11988,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Slovenia,368,0.0,0.0,0.0
11989,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Spain,0,0.0,0.0,0.0
11990,MELON,2019,6,1.0102907678553241,38962.76,1.29,48.33,0.84,Sweden,38971,0.0,0.0,0.0
11991,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Austria,21250,0.0,0.0,0.0
11992,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Belgium,31483,0.0,0.0,0.0
11993,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Bulgaria,0,0.0,0.0,0.0
11994,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Croatia,373,0.0,0.0,0.0
11995,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Cyprus,0,0.0,0.0,0.0
11996,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Czechia,2815,0.0,0.0,0.0
11997,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Denmark,16669,0.0,0.0,0.0
11998,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Estonia,637,0.0,0.0,0.0
11999,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Finland,2707,0.0,0.0,0.0
12000,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,France,326007,0.0,0.0,0.0
12001,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Germany,190607,0.0,0.0,0.0
12002,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Greece,0,0.0,0.0,0.0
12003,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Hungary,4799,0.0,0.0,0.0
12004,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Ireland,6349,0.0,0.0,0.0
12005,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Italy,30762,0.0,0.0,0.0
12006,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Latvia,1667,0.0,0.0,0.0
12007,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Lithuania,2037,0.0,0.0,0.0
12008,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Luxembourg,423,0.0,0.0,0.0
12009,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Malta,192,0.0,0.0,0.0
12010,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Netherlands,169295,0.0,0.0,0.0
12011,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Poland,6001,0.0,0.0,0.0
12012,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Portugal,65131,0.0,0.0,0.0
12013,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Romania,0,0.0,0.0,0.0
12014,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Slovakia,2384,0.0,0.0,0.0
12015,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Slovenia,819,0.0,0.0,0.0
12016,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Spain,0,0.0,0.0,0.0
12017,MELON,2019,7,0.8943115313451258,76875.87,0.97,65.1,1.67,Sweden,49086,0.0,0.0,0.0
12018,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Austria,11882,0.0,0.0,0.0
12019,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Belgium,29209,0.0,0.0,0.0
12020,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Bulgaria,0,0.0,0.0,0.0
12021,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Croatia,1698,0.0,0.0,0.0
12022,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Cyprus,0,0.0,0.0,0.0
12023,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Czechia,2214,0.0,0.0,0.0
12024,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Denmark,12076,0.0,0.0,0.0
12025,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Estonia,267,0.0,0.0,0.0
12026,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Finland,2691,0.0,0.0,0.0
12027,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,France,99532,0.0,0.0,0.0
12028,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Germany,198817,0.0,0.0,0.0
12029,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Greece,0,0.0,0.0,0.0
12030,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Hungary,2051,0.0,0.0,0.0
12031,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Ireland,4599,0.0,0.0,0.0
12032,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Italy,12701,0.0,0.0,0.0
12033,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Latvia,1857,0.0,0.0,0.0
12034,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Lithuania,1863,0.0,0.0,0.0
12035,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Luxembourg,233,0.0,0.0,0.0
12036,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Malta,243,0.0,0.0,0.0
12037,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Netherlands,113287,0.0,0.0,0.0
12038,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Poland,4256,0.0,0.0,0.0
12039,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Portugal,59506,0.0,0.0,0.0
12040,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Romania,423,0.0,0.0,0.0
12041,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Slovakia,1327,0.0,0.0,0.0
12042,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Slovenia,74,0.0,0.0,0.0
12043,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Spain,0,0.0,0.0,0.0
12044,MELON,2019,8,0.7498003972249104,83689.69,0.8,61.45,1.81,Sweden,22949,0.0,0.0,0.0
12045,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Austria,5332,0.0,0.0,0.0
12046,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Belgium,12573,0.0,0.0,0.0
12047,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Bulgaria,9,0.0,0.0,0.0
12048,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Croatia,435,0.0,0.0,0.0
12049,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Cyprus,0,0.0,0.0,0.0
12050,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Czechia,452,0.0,0.0,0.0
12051,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Denmark,5171,0.0,0.0,0.0
12052,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Estonia,163,0.0,0.0,0.0
12053,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Finland,1912,0.0,0.0,0.0
12054,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,France,78393,0.0,0.0,0.0
12055,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Germany,83515,0.0,0.0,0.0
12056,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Greece,4,0.0,0.0,0.0
12057,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Hungary,24,0.0,0.0,0.0
12058,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Ireland,1049,0.0,0.0,0.0
12059,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Italy,2494,0.0,0.0,0.0
12060,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Latvia,974,0.0,0.0,0.0
12061,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Lithuania,827,0.0,0.0,0.0
12062,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Luxembourg,208,0.0,0.0,0.0
12063,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Malta,1078,0.0,0.0,0.0
12064,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Netherlands,41886,0.0,0.0,0.0
12065,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Poland,3318,0.0,0.0,0.0
12066,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Portugal,89191,0.0,0.0,0.0
12067,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Romania,53,0.0,0.0,0.0
12068,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Slovakia,609,0.0,0.0,0.0
12069,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Slovenia,14,0.0,0.0,0.0
12070,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Spain,0,0.0,0.0,0.0
12071,MELON,2019,9,0.8806730105865801,72376.22,0.88,54.85,1.57,Sweden,5668,0.0,0.0,0.0
12072,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Austria,1503,0.0,0.0,0.0
12073,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Belgium,6938,0.0,0.0,0.0
12074,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Bulgaria,1,0.0,0.0,0.0
12075,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Croatia,10,0.0,0.0,0.0
12076,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Cyprus,0,0.0,0.0,0.0
12077,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Czechia,452,0.0,0.0,0.0
12078,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Denmark,677,0.0,0.0,0.0
12079,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Estonia,27,0.0,0.0,0.0
12080,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Finland,57,0.0,0.0,0.0
12081,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,France,77213,0.0,0.0,0.0
12082,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Germany,10369,0.0,0.0,0.0
12083,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Greece,20,0.0,0.0,0.0
12084,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Hungary,22,0.0,0.0,0.0
12085,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Ireland,147,0.0,0.0,0.0
12086,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Italy,1977,0.0,0.0,0.0
12087,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Latvia,112,0.0,0.0,0.0
12088,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Lithuania,156,0.0,0.0,0.0
12089,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Luxembourg,41,0.0,0.0,0.0
12090,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Malta,422,0.0,0.0,0.0
12091,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Netherlands,10734,0.0,0.0,0.0
12092,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Poland,602,0.0,0.0,0.0
12093,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Portugal,53095,0.0,0.0,0.0
12094,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Romania,0,0.0,0.0,0.0
12095,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Slovakia,74,0.0,0.0,0.0
12096,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Slovenia,0,0.0,0.0,0.0
12097,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Spain,0,0.0,0.0,0.0
12098,MELON,2019,10,1.0197255816833333,32916.09,1.08,35.51,0.71,Sweden,152,0.0,0.0,0.0
12099,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Austria,164,0.0,0.0,0.0
12100,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Belgium,1314,0.0,0.0,0.0
12101,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Bulgaria,8,0.0,0.0,0.0
12102,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Croatia,2,0.0,0.0,0.0
12103,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Cyprus,0,0.0,0.0,0.0
12104,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Czechia,143,0.0,0.0,0.0
12105,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Denmark,0,0.0,0.0,0.0
12106,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Estonia,21,0.0,0.0,0.0
12107,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Finland,6,0.0,0.0,0.0
12108,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,France,4196,0.0,0.0,0.0
12109,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Germany,2102,0.0,0.0,0.0
12110,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Greece,39,0.0,0.0,0.0
12111,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Hungary,19,0.0,0.0,0.0
12112,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Ireland,82,0.0,0.0,0.0
12113,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Italy,5621,0.0,0.0,0.0
12114,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Latvia,97,0.0,0.0,0.0
12115,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Lithuania,22,0.0,0.0,0.0
12116,MELON,2019,11,1.0210664682386363,9769.57,1.44,13.58,0.21,Luxembourg,111,0.0,0.0,0.0
